Source,File,Region,Country,Variable_Main,Variable_Disag,Set,Year,Value
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Firewood,2019,-1.125496028490214
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Total primary sources,2019,-1.125496028490214
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Charcoal,2019,0.3124053412413977
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Total secondary,2019,0.3124053412413977
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Coal,Total,2019,-0.8130906872488164
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Total primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Total secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Cokehouse and blast furnaces,Total,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Total primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Total secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Distillery,Total,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Other primary sources,2019,-1.5229760385518138
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Total primary sources,2019,-1.5229760385518138
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Other secondary,2019,0.07531200190640837
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Total secondary,2019,0.07531200190640837
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,Other centers,Total,2019,-1.4476640366454054
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Oil,2019,-22.338376565461903
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Hydro,2019,-0.937216023724193
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Geothermal,2019,-6.543776165645706
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Firewood,2019,-1.5187920384459022
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Sugar cane and derivatives,2019,-15.974512404370397
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Other primary sources,2019,-5.715344144675214
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Total primary sources,2019,-53.02801734232332
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Diesel,2019,-0.3932960099556882
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Fuel Oil,2019,-17.77781645001829
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Other secondary,2019,-0.07531200190640837
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Total secondary,2019,-18.246424461880384
OLADE,Energy Balances,2_Central America,Nicaragua,Total transformation,none,Total,2019,-32.0256408461302
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Oil,2019,0.06276000158867366
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Total primary sources,2019,0.06276000158867366
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Electricity,2019,3.9915361010396566
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Total secondary,2019,3.9915361010396566
OLADE,Energy Balances,2_Central America,Nicaragua,Losses,none,Total,2019,4.054296102628331
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Total primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Diesel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Fuel Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Non-energy,2019,1.4560320368572286
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Total secondary,2019,1.4560320368572286
OLADE,Energy Balances,2_Central America,Nicaragua,Non-energy consumption,none,Total,2019,1.4560320368572286
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Firewood,2019,44.82319313463072
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Sugar cane and derivatives,2019,0.3012480076256335
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Other primary sources,2019,1.255200031773473
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Total primary sources,2019,46.37964117402982
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Electricity,2019,13.560344343259422
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Liquified Gas,2019,5.790656146581622
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Gasoline and alcohol,2019,15.175368384141287
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Kerose and jet fuel,2019,1.0256348104927664
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Diesel,2019,23.40529659246936
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Fuel Oil,2019,0.8953760226650772
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Coke,2019,1.0041600254187784
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Charcoal,2019,0.31380000794336826
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Non-energy,2019,1.4560320368572286
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Total secondary,2019,62.62666836982891
OLADE,Energy Balances,2_Central America,Nicaragua,Final consumption,none,Total,2019,109.0063095438587
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Total primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Electricity,2019,0.8493520215000501
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Liquified Gas,2019,0.108784002753701
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Diesel,2019,0.0376560009532042
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Fuel Oil,2019,0.2426720061428714
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Gases,2019,1.1422320289138606
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Non-energy,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Total secondary,2019,2.380696060263687
OLADE,Energy Balances,2_Central America,Nicaragua,Self-consumption,none,Total,2019,2.380696060263687
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Hydro,2019,3.2049440811282675
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Geothermal,2019,8.426576213305916
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Firewood,2019,46.34198517307661
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Sugar cane and derivatives,2019,16.32596841326697
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Other primary sources,2019,7.430784188098959
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Total primary sources,2019,81.73025806887672
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Electricity,2019,16.52270704946379
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Liquified Gas,2019,0.9832400248892205
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Gasoline and alcohol,2019,4.773944120845109
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Kerose and jet fuel,2019,0.9874240249951322
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Diesel,2019,9.949552251857728
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Fuel Oil,2019,3.9580641001923507
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Charcoal,2019,0.3124053412413977
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Gases,2019,1.1422320289138606
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Other secondary,2019,0.07531200190640837
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Non-energy,2019,0.543920013768505
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Total secondary,2019,39.2488009580735
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Production,Total,2019,81.73025806887672
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Oil,2019,22.840456578171292
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Total primary sources,2019,22.840456578171292
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Electricity,2019,1.5648160396109299
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Liquified Gas,2019,4.999880126564334
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Gasoline and alcohol,2019,10.14201625672966
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Kerose and jet fuel,2019,0.012552000317734728
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Diesel,2019,14.982904379269357
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Fuel Oil,2019,18.30918446346906
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Coke,2019,1.0125280256306015
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Non-energy,2019,1.2510160316675611
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Total secondary,2019,52.27489732325923
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Imports,Total,2019,75.11535390143052
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Oil,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Hydro,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Geothermal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Nuclear,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Firewood,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Sugar cane and derivatives,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Other primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Total primary sources,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Electricity,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Liquified Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Gasoline and alcohol,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Kerose and jet fuel,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Diesel,2019,-0.004184000105911577
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Fuel Oil,2019,-1.2300960311380036
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Coke,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Charcoal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Gases,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Other secondary,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Non-energy,2019,-0.36400800921430715
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Total secondary,2019,-1.5982880404582223
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Exports,Total,2019,-1.5982880404582223
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Oil,2019,0.11715200296552414
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Natural Gas,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Coal,2019,0.0
OLADE,Energy Balances,2_Central America,Nicaragua,Total supply,Inventory variation,Hydro,2019,0.3514560088965724
